epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,58.2612,0.17987,0.21791,0.83417,0.99115,1,0.995,0.995,0.125,0.19089,0.79835,0.0008714,0.0008714,0.0008714
59,59.2134,0.1801,0.21001,0.82586,0.99118,1,0.995,0.995,0.11206,0.18345,0.79944,0.0008516,0.0008516,0.0008516
60,60.1688,0.20636,0.22451,0.83106,0.99113,1,0.995,0.995,0.11028,0.16253,0.7965,0.0008318,0.0008318,0.0008318
61,61.1294,0.19394,0.2257,0.83992,0.99117,1,0.995,0.995,0.13753,0.13024,0.79941,0.000812,0.000812,0.000812
62,62.1337,0.20563,0.22578,0.82815,0.99122,1,0.995,0.995,0.09928,0.14025,0.79739,0.0007922,0.0007922,0.0007922
63,63.0877,0.20165,0.22612,0.82677,0.99116,1,0.995,0.995,0.10672,0.15436,0.79764,0.0007724,0.0007724,0.0007724
64,64.0568,0.19048,0.22359,0.82157,0.99128,1,0.995,0.995,0.11158,0.12792,0.79886,0.0007526,0.0007526,0.0007526
65,65.0134,0.16992,0.20338,0.82937,0.99142,1,0.995,0.995,0.10186,0.12292,0.79512,0.0007328,0.0007328,0.0007328
66,66.0066,0.18376,0.21372,0.83085,0.99134,1,0.995,0.995,0.0994,0.11433,0.7938,0.000713,0.000713,0.000713
67,66.9719,0.17,0.20298,0.82917,0.99144,1,0.995,0.995,0.10128,0.14753,0.79507,0.0006932,0.0006932,0.0006932
68,67.934,0.17549,0.20866,0.83918,0.99129,1,0.995,0.995,0.13239,0.14151,0.80123,0.0006734,0.0006734,0.0006734
69,68.9158,0.17726,0.20801,0.82299,0.99137,1,0.995,0.995,0.1117,0.16741,0.80119,0.0006536,0.0006536,0.0006536
70,69.8807,0.17114,0.2128,0.8406,0.9915,1,0.995,0.995,0.10627,0.12065,0.79604,0.0006338,0.0006338,0.0006338
71,70.829,0.15632,0.20013,0.8157,0.99151,1,0.995,0.995,0.09894,0.1044,0.79398,0.000614,0.000614,0.000614
72,71.7732,0.17752,0.21069,0.83314,0.99135,1,0.995,0.995,0.1215,0.12792,0.79487,0.0005942,0.0005942,0.0005942
73,72.73,0.16592,0.19961,0.81177,0.99145,1,0.995,0.995,0.0983,0.10897,0.79236,0.0005744,0.0005744,0.0005744
74,73.6769,0.1846,0.21392,0.83259,0.99137,1,0.995,0.995,0.07235,0.10032,0.79246,0.0005546,0.0005546,0.0005546
75,74.639,0.17614,0.2016,0.82997,0.99128,1,0.995,0.995,0.09195,0.09422,0.79326,0.0005348,0.0005348,0.0005348
76,75.5892,0.16536,0.2011,0.83479,0.99128,1,0.995,0.995,0.09315,0.10647,0.79676,0.000515,0.000515,0.000515
77,76.6115,0.17469,0.19734,0.82412,0.99128,1,0.995,0.995,0.0964,0.1076,0.79353,0.0004952,0.0004952,0.0004952
78,77.554,0.17016,0.19977,0.82861,0.99126,1,0.995,0.995,0.10911,0.10703,0.79494,0.0004754,0.0004754,0.0004754
79,78.502,0.18033,0.19551,0.81604,0.99143,1,0.995,0.995,0.10503,0.10637,0.79527,0.0004556,0.0004556,0.0004556
80,79.4474,0.16159,0.19149,0.83156,0.99134,1,0.995,0.995,0.10489,0.12608,0.79934,0.0004358,0.0004358,0.0004358
81,80.4005,0.16395,0.18906,0.81686,0.99136,1,0.995,0.995,0.0909,0.13404,0.79714,0.000416,0.000416,0.000416
82,81.3679,0.14996,0.17859,0.82965,0.99133,1,0.995,0.995,0.08487,0.0993,0.79438,0.0003962,0.0003962,0.0003962
83,82.3352,0.14439,0.17417,0.81615,0.99134,1,0.995,0.995,0.0778,0.09341,0.7928,0.0003764,0.0003764,0.0003764
84,83.2932,0.15689,0.17751,0.82043,0.99135,1,0.995,0.995,0.07026,0.07943,0.79145,0.0003566,0.0003566,0.0003566
85,84.2376,0.16045,0.18129,0.81549,0.99143,1,0.995,0.995,0.065,0.08992,0.79036,0.0003368,0.0003368,0.0003368
86,85.2374,0.14805,0.17301,0.816,0.99147,1,0.995,0.995,0.05522,0.0581,0.79055,0.000317,0.000317,0.000317
87,86.2099,0.15234,0.17479,0.83054,0.99146,1,0.995,0.995,0.0573,0.07296,0.79097,0.0002972,0.0002972,0.0002972
88,87.2047,0.14209,0.16677,0.8208,0.99153,1,0.995,0.995,0.05986,0.08638,0.78895,0.0002774,0.0002774,0.0002774
89,88.1569,0.14143,0.16902,0.83098,0.99158,1,0.995,0.995,0.07423,0.10898,0.78995,0.0002576,0.0002576,0.0002576
90,89.1431,0.14187,0.16507,0.81891,0.9915,1,0.995,0.995,0.07884,0.10187,0.79124,0.0002378,0.0002378,0.0002378
91,109.291,0.10568,0.20792,0.76517,0.99141,1,0.995,0.995,0.07033,0.11485,0.79175,0.000218,0.000218,0.000218
92,110.275,0.10977,0.18759,0.7697,0.99139,1,0.995,0.995,0.06896,0.11872,0.79302,0.0001982,0.0001982,0.0001982
93,111.343,0.10816,0.18279,0.76076,0.9914,1,0.995,0.995,0.07268,0.1372,0.78948,0.0001784,0.0001784,0.0001784
94,112.637,0.10657,0.2055,0.73826,0.99149,1,0.995,0.995,0.06752,0.11331,0.79203,0.0001586,0.0001586,0.0001586
95,113.855,0.0989,0.18065,0.80331,0.99141,1,0.995,0.995,0.07808,0.1171,0.7945,0.0001388,0.0001388,0.0001388
96,114.892,0.09729,0.16735,0.75819,0.99156,1,0.995,0.995,0.09379,0.12946,0.79269,0.000119,0.000119,0.000119
97,115.927,0.09639,0.16212,0.75371,0.99148,1,0.995,0.995,0.09037,0.13837,0.79186,9.92e-05,9.92e-05,9.92e-05
98,116.965,0.08933,0.1566,0.72496,0.9914,1,0.995,0.995,0.0757,0.1283,0.79224,7.94e-05,7.94e-05,7.94e-05
99,117.996,0.0958,0.16068,0.78602,0.99157,1,0.995,0.995,0.07221,0.09628,0.79301,5.96e-05,5.96e-05,5.96e-05
100,118.982,0.08833,0.15036,0.76693,0.99157,1,0.995,0.995,0.06864,0.08821,0.79239,3.98e-05,3.98e-05,3.98e-05
